radii
36
36
25.9990687550759
20.8213505263341
15.1424869984694
11.0919704861277
11.6462128838913
25.8259678215602
14.6391018243998
6.82847887564976
7.52357245144928
36
10.8319995097975
7.26230682357823
11.7755646427859
36
17.8283862529789
10.9875035608148
11.6965763904224
6.93060443272757
5.8219540359527
7.70245328857632
30.8826792713418
13.5523211983867
5.54765461603764
5.15031359932669
5.37458888662732
6.67110327189951
9.99432809071445
20.788962531401
36
36
36
36
36
36
31.5634825468918
21.0906504748322
19.940565809558
22.3886833136581
25.2127436088412
27.75704326875
29.792831862968
30.7942740328665
31.8924355441644
33.1137228955622
33.5865102061433
33.7856122097085
33.3192004380814
32.54016686655
31.3387201619208
29.8334343088126
4.63229007295066
7.41537703808714
36
36
35.0436445223121
10.5927619815507
5.12186299611578
35.2870372303507
11.0367610699261
5.61081258979898
15.2518005758358
22.9248060663514
8.68378946718532
7.80202029454377
7.10932521136433
15.9333984798005
32.3941685270099
12.207555864691
36
36
11.5570402437367
15.5156502907071
23.0289162267619
30.6356808854196
36
36
36
36
36
36
36
36
36
36
27.4449438035509
19.527454412199
14.518692214272
13.9089402292306
28.0429213381323
36
36
36
36
36
36
36
36
36
36
36
36
27.9577981732628
29.3600940577165
36
36
34.7473890803686
32.8487904142734
31.2252344328958
29.7359237962033
28.5709401517666
27.0968801843657
26.6038316172475
29.6318075972031
34.1001948706767
36
36
36
36
36
36
36
36
36
18.5978797036953
4.07984848528389
4.81724975242568
15.0633589257584
36
32.2163420998295
23.4917533828437
29.132614237971
32.1845428656481
20.052255575256
11.3901223291351
9.52731685130546
36
36
36
10.7807161931743
29.8928492084926
30.7013968225302
21.7571561117225
23.1789254604335
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
32.591817666025
22.5842987897051
20.7855938242689
21.8974191116167
25.7431155596352
36
36
24.0789285809854
16.2439341281727
13.0018934229973
12.2603284392375
10.1032043246261
9.99189848099696
36
19.7262141724891
12.3451189306273
21.3326783536736
29.6193628998061
32.2673813799634
35.5444442270562
36
36
36
36
36
36
36
36
28.8336745623559
26.2746622200585
27.1016021525585
34.4129756182036
36
36
36
20.2092751201575
16.2753887402687
30.5850295863673
36
36
36
21.8899876675693
14.6827113227337
29.0026752543863
36
31.5937297902948
36
36
36
36
36
36
36
36
36
15.0322111836628
5.117809334621
6.37179388705164
8.46891218110412
12.5604924933465
25.0976583572496
36
36
36
36
36
36
36
36
36
36
36
30.7527551840595
26.7664149478074
26.4599519621368
30.8488022610682
36
36
36
36
36
36
36
36
36
36
36
36
28.3219057230425
16.975735772093
16.6011295942888
32.8227137022416
36
36
14.8554463080401
7.30010491766692
17.4347892475172
14.7167194928496
7.50177591103865
6.87296647606574
27.9538991314722
10.7179920872587
7.09681778110178
10.0356509590346
36
9.53854276789135
7.91277437621404
9.90123704058554
36
8.43621278391421
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
31.6969554795139
31.9783854157078
36
36
36
36
36
36
33.0504399815309
12.6475429014096
7.35839841952569
36
5.49051114925244
36
7.41367024960588
10.0616521878528
13.4034311190897
14.2245673520922
22.7867651745562
26.2527345886033
29.9496755704881
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
27.019900103878
36
36
24.7845196198162
14.8319563252891
15.1581968830796
20.382725044926
36
24.702125010277
7.48359770803335
12.4012490303632
36
36
14.5009955034209
7.99343272638621
10.1664712559429
15.8253275958401
36
18.9855770426625
7.37669468522493
8.09961721836408
8.67996811328053
36
5.19584249178633
6.77167627348109
17.0925449491261
36
15.9356015108578
10.7842662339639
8.54074496487636
12.3536328641807
19.5398931977151
9.60092783730811
8.33184161164762
11.3941841659267
36
10.2912198809829
7.97558175719353
7.68348954513807
36
11.4414795646179
9.83054281325897
12.1461068510118
15.4805343767862
31.4814711987127
36
36
36
36
36
26.5749033834767
25.7961955136441
36
34.8544888109632
30.1192974071615
36
32.8825323455235
14.7375885243609
8.86913547895269
7.78752449539222
18.4110952275959
36
33.3286431501937
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
34.5511724135697
28.6239791028082
36
36
36
36
36
36
36
36
29.9256434997193
19.1985685952043
36
36
36
36
36
36
36
23.1737776011425
36
36
36
25.0495524501405
36
36
36
36
36
36
36
36
36
23.1035466680362
10.3722505406707
8.57537343265006
4.04067031684059
3.0794984648232
31.1803816642118
36
32.7823001707015
36
35.0928904177317
36
36
36
36
36
36
31.0792613275311
27.0286002479464
27.3844810020301
36
36
21.1569945261575
16.4840940233174
20.6331122684625
26.8693715780419
36
36
15.7496025660383
18.5181198414924
32.3627814045297
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
29.5194272336728
23.8642564380131
36
36
36
36
28.5442966575723
21.8240030899589
23.842050536157
32.0806625864075
36
17.1803962611089
7.44107125413005
12.825690633739
36
12.4855419199802
8.72614695789142
8.09092016663632
15.8150056689306
6.80919541724241
6.02372198990536
31.9457258665449
7.87076816618666
4.36825931986947
36
7.26361853970167
6.82939601059595
6.7339384588139
36
4.73936042544263
7.38114003552491
8.17855075432779
9.7355346216347
12.8511411049614
3.9852559069342
3.19003689992076
9.46123117490092
36
6.54131553343811
6.07811593862471
2.93248005368198
9.26957429935836
36
36
36
36
36
36
36
6.0428028577242
11.6854684085108
36
16.1727561622495
7.85370587792214
20.8183029616252
36
36
36
36
36
25.2308707685022
18.2228275015921
33.812146841459
36
36
6.52768858306336
2.29982069891955
13.2478236486209
11.9571299352076
16.9388774970782
36
36
36
28.9008850855411
16.6777239833899
14.1329106449073
12.5328757830793
10.7108654244777
13.9754801068182
22.9907939376037
36
36
36
36
36
36
36
36
36
36
35.4712051098912
32.9742515211603
29.5265578019792
25.601797215586
22.2175599644245
22.2511582901037
25.8823438504517
32.3404074986765
36
11.5794749797911
5.18402759631257
9.73335497588186
17.6674339239837
23.580046767245
36
36
36
36
36
36
36
6.49719633577701
4.03508176327941
21.5166517543427
36
36
36
36
17.482630812923
3.84540670140666
36
26.5432663799393
28.2460853323484
27.4535817438866
16.3639516935523
9.38699454736482
9.12337577580034
36
36
36
36
36
21.5609782409056
9.27143956955664
4.17892498543938
9.10004887951125
18.3960849286962
36
36
36
36
36
12.6043928438182
7.80952227334124
7.73535492810413
11.8202915511707
35.595248490592
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
32.8684699649522
26.9971739346829
23.4305637728758
20.3246342860223
16.8195882200653
17.1020866846125
23.0691407358616
34.2551609488445
36
36
27.6970323543812
20.1643780910095
18.5540342660349
19.8272517736264
23.2109210025338
36
36
21.5512421609249
10.0806881746311
8.07789477373887
10.3789325543932
10.3183939376534
10.6385992167813
19.5221614882762
36
36
26.5459631636326
25.2526585674903
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
36
