X,Y
1.7976002486367637,634.2949830765532
4.9939994152885365,633.8580380163377
8.13138891981612,633.5830073187312
11.330499256562927,633.4574574677198
14.524194765729682,633.4746401661725
17.718495299134393,633.6266857470391
20.89831759377254,633.9021709293861
24.061181345996758,634.2900959875689
27.196839951274903,634.7786563238187
30.321251035073892,635.358328192332
33.41624957212064,636.0147088680064
36.47581921260174,636.7369021274047
39.542169875379685,637.5297537304847
42.56831206305606,638.3734690793049
45.563873793985785,639.2667020908517
48.56987807371355,640.2162096044091
51.52185180607705,641.1934194546249
54.4534951074121,642.2046125629171
57.38200939820459,643.2504308083735
60.29668234743968,644.3214382254556
63.22434954068251,645.4214768218569
66.07010592337922,646.5059819398655
69.01452623293837,647.5802742545184
72.01783408167832,648.4707263448684
75.12532170093002,649.0835751744745
78.28592680022844,649.4537740677945
81.48911184616733,649.6604621823867
84.67538794969335,649.7665114633357
87.87262010292946,649.7893023120974
91.08140967631913,649.7196874366768
94.26546406403502,649.5557708706206
97.44559510026059,649.2884988951552
100.6104216762774,648.9117084889555
103.7511950151459,648.419787486473
106.86966238330379,647.8076091226113
109.92558792191456,647.0797477441328
112.97844123332901,646.2856469698277
116.0421971916503,645.550331317056
119.16182498044854,644.9993753840981
122.35317275897577,644.7718154623611
125.54646437721397,644.8900167038681
128.7050445452627,645.2846521915228
131.81839432540605,645.8871246399407
134.87084920327146,646.6404013851951
137.90359540214266,647.5111101836238
140.86672647441947,648.4530328932236
143.82683146852395,649.4556217015203
146.76473356840847,650.4823028428979
149.7190065844047,651.514859463378
152.6527173291999,652.5081342207303
155.63816965728958,653.4490620554882
158.674755961596,654.2871478563561
161.76447445652414,654.9293814749585
164.928425035633,655.2991494938602
168.11902257301682,655.3375393660051
171.29748003888338,655.0002782777113
174.28186557968917,654.101797453526
176.4446723170913,652.2452571712761
177.0080355819736,649.7106643412934
176.46345671822988,647.156059979915
175.17517471079364,644.7880333124168
173.4082304112572,642.6170443753524
171.6573367339623,640.4477619812035
170.69581194111308,637.9892050711602
171.32994326323282,635.4651048075682
173.07993130475532,633.3034016925576
175.6308841235485,631.763834500057
178.71093839204534,631.1028981584537
181.91241875957274,631.1321616848583
185.04408522687703,631.6159971322187
188.07261503347914,632.428233176385
191.02195896183247,633.4525159194582
193.92266995653083,634.5715444864999
196.8038592476251,635.6726485511872
199.74969543806503,636.6845342821753
202.74360247425452,637.5934163251778
205.77905596537826,638.4512752934033
208.7935132555243,639.2905726631793
211.83349173750256,640.1707183518931
214.8145949475687,641.0752369718838
217.78886594640068,642.0061147083917
220.77998339215264,642.9543256805872
223.73859042669955,643.8878445561319
226.7418705382679,644.8136808015608
229.75593434492305,645.70025255805
232.7798098087119,646.5039359886296
235.8792746348742,647.1856384309932
239.01678897268883,647.6756805864701
242.20070544911627,647.9246955821062
245.39839544068624,647.9373040600141
248.59769838077105,647.7587658944401
251.76394648593697,647.44129490873
254.91617442290902,647.0254400841653
258.1048439679021,646.5453384645741
261.19540884229554,646.050859622205
264.3754077345112,645.5281496045137
267.491990206911,645.0178427492444
270.6138533340798,644.5240832726315
273.76331995408356,644.0592409668103
276.92072613453877,643.636453598044
280.08457976194387,643.2560673143163
283.25574354015816,642.9143361814799
286.4323241127528,642.6076449598152
289.6403247782192,642.330101422843
292.80261302865387,642.0851308981563
295.9757065001167,641.8742789465592
299.17780868476825,641.7044639299963
302.3741141241035,641.5860731578294
305.56984379008685,641.5273727738644
308.7771513800571,641.5368414045691
311.9717154911849,641.6205875555806
315.15158836980777,641.7932179626357
318.35570540132795,642.0702274417359
321.49104656112655,642.452344414798
324.63895532521036,642.9652561664224
327.73798419067367,643.6102470501962
330.7853507995659,644.3977180105262
333.7681245477253,645.3357613657956
336.6725198392627,646.4212487155454
339.51118751765006,647.6244017657161
342.2938669198756,648.9039287591195
345.03951923195905,650.2246864296287
347.79764391863796,651.5658777304225
350.5506829680284,652.8777784018993
353.34403373472196,654.143809563818
356.17426408661424,655.3550472807874
359.02069447617725,656.5187007332319
361.9279146600503,657.6750687862185
364.7860749752424,658.7992213201011
367.6597543080261,659.9365567463497
370.55670293518807,661.11039055186
373.36812172895117,662.2883767503533
376.1755286593065,663.5175618347921
378.96862038509795,664.7785045429265
381.85096087949984,665.9232040648571
384.91451310499286,666.6487101200503
388.1012663946709,666.6515979283294
391.1734373603407,665.9513169543729
393.9239289228145,664.6395225238006
396.13715151514515,662.7747499060393
397.84778053658493,660.5807944685193
399.306581795083,658.262520101808
400.77738579076873,655.9590507765307
402.41734525164003,653.745171889849
404.2549999326149,651.5842111756159
406.18922586399697,649.5317020921735
408.22475404633593,647.5265195660619
410.3241950475278,645.5653418420025
412.55106094547403,643.7093405326389
415.12223193760656,642.1624953711363
418.1248450773963,641.3112903599085
421.31661883409214,641.2375950372209
424.4890741407213,641.5997225349872
427.59536589470713,642.1774289591328
430.6481091621391,642.9703308335447
433.5885091087971,643.9887298659303
436.4244856070852,645.1891678758012
439.1969482972239,646.4693343663852
442.00286729511134,647.7504807755644
444.8490520402778,648.9349748453131
447.76978923818507,649.973220859667
450.78837753978195,650.8250276858706
453.9018140566985,651.4295358187711
457.05403862122114,651.7710111093091
460.2749130676232,651.9315758505682
463.46161535723064,652.005331254197
466.65467468600485,652.0814671063406
469.85329489363124,652.2337660920774
473.0677345828793,652.4267285924975
476.238060258294,652.5358164965094
479.4329324959255,652.4189704291331
482.57430006298296,651.9462682802889
485.5960723284722,651.1000566559218
488.4476080329428,649.9273672105285
491.0956072900563,648.4715819254087
493.6293075175483,646.8845167201983
496.32127503330173,645.4918935554614
499.36174813112586,644.7138725633872
502.54753392070114,644.7604201505229
505.5440674708504,645.6295575877378
507.9588983045593,647.3162193735176
509.8722762447471,649.4125557004543
511.68537840410636,651.5841940236968
513.4902455370353,653.6924992997676
515.325003324879,655.8082643914
517.1795166981811,657.9317648638523
519.1206519413786,659.9991059808864
521.2852073227576,661.9076968918502
523.8092395875527,663.4958358478777
526.7508179489556,664.4920656292809
529.9164281915135,664.9125470016966
533.0782788300475,665.174377794877
536.2238217099596,665.6706347659187
539.2247657422083,666.5948885073557
542.1228980221283,667.6818986372738
545.0881712829073,668.63908995694
548.2171667212478,669.1524913271368
551.4078859604965,669.2646377516838
554.6118116023969,669.2547036165525
557.8057432299164,669.3687692774569
560.9779437323358,669.7070996227659
564.1473573415113,670.0601068800576
567.3441905699361,670.1284290215372
570.4328154669416,669.5204965674055
573.1779298561277,668.1966541483508
575.5920386092254,666.4929822748146
577.8277708494822,664.6017872940653
579.9648469922591,662.6995080890113
582.1773377702352,660.8070825818793
584.5095515070909,659.0526992268794
587.1065891838656,657.5319991084522
589.99147360401,656.4197906660869
593.0749886706593,655.7550201419218
596.2474439658546,655.420029467615
599.4464141952129,655.2949817118059
602.6464567881145,655.2885854540468
605.8431606377969,655.3332060854522
609.0478959686184,655.3606505722828
612.2389182690474,655.2816319217399
615.4312379863073,655.126527960642
618.629557122584,655.0749114597437
621.824978329234,655.2229418292588
624.9747721976562,655.6519550639854
628.0538921962283,656.3486252715257
631.184329692649,656.8768511012174
634.3599828119764,656.7101103321145
637.3652585249496,655.8305594663199
640.1807208185036,654.5666535711014
642.8414564688892,653.162832186369
645.4685139262895,651.6583770571532
648.0112722387847,650.1127756220745
650.5665039592153,648.5075796372068
653.0759501556336,646.9180694453797
655.6360460929897,645.3246772957576
658.1787711980021,643.8084118157244
660.8606217466006,642.3218004660723
663.5787507191303,640.9981126148534
666.5254975610866,640.0073297312823
669.6718511789733,639.5463966918112
672.8680330920325,639.5543031415496
676.0308580376602,639.9330353126671
679.1214432633433,640.580693338305
682.218775638147,641.2677113827995
685.3672705765367,641.6812693205758
688.553163226807,641.7280672508502
691.7714240488712,641.6025030835115
694.9548252515378,641.483922292183
698.1443311303403,641.4279099641449
701.3495136435847,641.4290633120105
704.586857943002,641.4677341735954
707.7495767559733,641.5326435896426
710.9718414247303,641.6128942814203
714.1419015909763,641.6807588470876
717.3420097053872,641.7007133046665
720.5393634590579,641.6367979437397
723.7319923264904,641.4625245060821
726.94173138917,641.2264706712377
730.1095682500428,641.0683760728344
733.300567990504,641.1380077208665
736.4494089610487,641.5984600812278
739.4549267358751,642.4857208748637
742.2865467116061,643.6853636916658
744.9711464463057,645.1000617879878
747.5421968187342,646.642199096276
750.0919764393204,648.2472068186111
752.6299606187005,649.809160865824
755.2636575405637,651.2708568046711
758.0460090395603,652.5488879559998
760.9960931859384,653.5518035397907
764.0859961387806,654.2165730482336
767.2624193692694,654.5030716213598
770.4750020290971,654.5167758495357
773.6490241501558,654.4248516003531
776.8737706061332,654.3762547323514
780.0537355057893,654.4292745790237
783.2505869952845,654.5234928346954
786.4485606334841,654.579879346176
789.6461848870603,654.5215658809169
792.835937715015,654.3203225495744
796.0481529398792,654.0759267339982
799.2048019258309,653.9297279633518
802.4106481839798,654.0361027467005
805.5364323055417,654.5549271388691
808.4838204051704,655.5567570021866
811.1521474538489,656.9832817560974
813.4893312743095,658.7579955737962
815.5658570897289,660.7309564048888
817.5368569000954,662.7893884568658
819.5294854917571,664.8149512555598
821.7062837413189,666.7303600164364
824.1925746815698,668.3369054205084
827.189432353127,669.1897407778275
830.3803666906985,669.1722029502339
833.5243035125892,668.7429635130413
836.6789057247928,668.2442141676959
839.8231701511085,667.7894950058045
842.9641073079858,667.2878704108228
846.0555627996733,666.6307313538337
849.0547351567087,665.7293631946796
851.9505972708115,664.6409150077362
854.8225464424411,663.4637217781503
857.6780875611487,662.3111776564796
860.5970937009623,661.247074896135
863.5663488963208,660.2819072841336
866.5581779206649,659.3868634183297
869.5963026907998,658.515751700663
872.6006357038343,657.6520879056712
875.600824865589,656.7504696197881
878.5902788819784,655.810657901939
881.6138443493628,654.9809705320891
884.7513651495134,654.4944176034891
887.9462248337976,654.5182247237664
891.0940960815612,654.9380412168291
894.1883615275045,655.6084257261051
897.2352528994375,656.4133600255876
900.2364280289821,657.2988247434569
903.2136887523798,658.273249422396
906.1288448397066,659.325637565651
909.0098269596667,660.468753435223
911.8250195984926,661.6865451814351
914.6112980958569,662.9674564163969
917.3944563173525,664.2486713454666
920.2221561870343,665.4736451810201
923.1110839310248,666.5674127432177
926.1087754451577,667.4645921646545
929.2228647638432,668.0808562720621
932.3942519074408,668.4127317536977
935.5800651239624,668.5365961332641
938.7892686637695,668.5153996240475
941.9878447679015,668.3377333742619
945.136434930395,667.9523458916649
948.2352175271401,667.2927196583589
951.19711011293,666.3218571421456
954.0050972710743,665.0781920339234
956.6769287859415,663.6500000315083
959.2456596394052,662.1038485386493
961.7467766432499,660.4992733320576
964.2382334201222,658.8188912921191
966.6395260395487,657.1213028251166
968.9969078891638,655.3718456909241
971.298572317486,653.5782515123195
973.5664712427172,651.7387264184476
975.8112990576835,649.8868488834448
978.0652560741842,648.0428290362685
980.3712881270469,646.2139046540808
982.7056175816205,644.465054914635
985.1628982281741,642.7888024902849
987.7573798677676,641.2844514483824
990.5636570561381,640.0389848491205
993.5790919822083,639.1848054131602
996.726650196978,638.7345676015542
999.9202866503707,638.56891457481
1003.1077678471748,638.5667943942934
1006.3291902982726,638.6185697031962
1009.5138907905216,638.6364008094876
1012.6965786219438,638.6032390092396
1015.9601192349535,638.5486454009553
1019.1193104413384,638.5069380639004
1022.301636737548,638.5010926375319
1025.4888761710217,638.532155366555
1028.7424420009127,638.5849833034612
1031.9440311324652,638.6429256801159
1035.123270540026,638.6936509803725
1038.273948576274,638.7221737137726
1041.4942100355559,638.7157191620804
1044.7232086160398,638.6826020349423
1047.8818537284926,638.6662561906749
1051.111153301098,638.7246081408991
1054.281305667923,638.9093108780611
1057.4479619321894,639.2903813229912
1060.5492583803423,639.9163132853276
1063.5811882762057,640.7518348240276
1066.5576787193406,641.6733637893801
1069.6055631148254,642.585171147305
1072.6180365960754,643.3654257918943
1075.7025340188266,644.0539410935428
1078.819797179173,644.6968233878512
1081.894229331239,645.3355672494727
1084.9816399698666,646.0416604617168
1088.0165097482504,646.8585527727704
1090.9988176073823,647.8008787587311
1093.9653585388278,648.7732221987623
1096.979182875047,649.6591944614584
1100.04905196928,650.3305514393485
1103.2120198040336,650.8039492986645
1106.3731370309035,651.2011160182127
1109.5108855455949,651.6515170952752
1112.614931570605,652.2643237178556
1115.6957951114862,653.0039334312825
1118.7477688749157,653.7737638266856
1121.8429095165534,654.5001731256426
1124.9209937661215,655.1259764046665
1127.9992524748252,655.852411686731
1130.8723896552042,656.972601783347
1133.4325597767304,658.5293189846435
1136.070173044828,659.9917029982764
1139.0558541449966,660.9197121655448
1142.1835740270205,661.445458122534
1145.355803932943,661.778949965933
1148.5478957113683,661.9330427093363
1151.7438530458383,661.8532363919271
1154.9100748283252,661.4866805738799
1158.0061345858626,660.8394832211321
1161.0802545672625,660.1211407802891
1164.2129000527123,659.601767800938
1167.3882893569987,659.434472188358
1170.6027767637354,659.4866827571576
1173.7972286866952,659.5916631240908
1177.0050035617153,659.7305092751968
1180.1646869923352,660.0149549090075
1183.2837781503727,660.5879818426765
1186.245751198601,661.568617650601
1188.9886082743035,662.9001965247928
1191.5449142215034,664.4616080426172
1193.9622521433068,666.1647649267279
1196.2623999499058,667.9703685867851
1198.4186737838622,669.8894056989948
1200.3941452435251,671.9327138256793
1202.1520889470862,674.1010417988414
1203.660664241692,676.3939857405264
1204.8788811227193,678.7958476282446
1205.7567024162402,681.293400927419
1206.271343451355,683.8554969908142
1206.5202617362954,686.4483927504941
1206.6366016893053,689.0406642309608
1206.7387058532463,691.644915676942
1206.7976002486369,694.2469842917466
1206.6068031741186,696.8395223097357
1205.9251541191957,699.3691510024779
1204.631747885124,701.745176899786
1202.9659985847463,703.9833929248164
1201.2162653145615,706.1359859646855
1199.5098730355473,708.3351331689191
1197.820859038307,710.5412815375555
1196.0039018582106,712.6746272262668
1193.9195277988551,714.6494258160942
1191.619610887537,716.4345258779172
1189.1706088761034,718.1395076960122
1186.7098303510563,719.7935292768296
1184.2038713354636,721.3958462664592
1181.586083616775,722.897594120967
1178.837762453626,724.2250816373784
1175.9591971793752,725.3593201596809
1172.989347745352,726.3225234561879
1169.9463418733621,727.1423604785044
1166.8708708734102,727.8419821716627
1163.757870628191,728.4230134417405
1160.6063438630101,728.875833121072
1157.4344909784365,729.1933451065914
1154.238378255941,729.3785196034066
1151.0422038469326,729.431229623865
1147.847309337685,729.359372031947
1144.67468442162,729.1839268611153
1141.4481165997793,728.9234915893347
1138.2544311923543,728.6097412823028
1135.1381575730852,728.2291232539453
1132.0013815053283,727.6952965409822
1128.9432275013273,726.9393625025699
1126.0155510968987,725.8941601032114
1123.1936973945585,724.6629951412968
1120.2921067128414,723.5842836235008
1117.209255495577,722.9012338918538
1114.0488104440822,722.5259880412837
1110.8465623785617,722.3093120149158
1107.6643907293915,722.1483759389057
1104.4879871679843,722.0262224120391
1101.2341703942614,721.940277851631
1098.074845387771,721.8953107771047
1094.8678641796707,721.8904352277863
1091.6727793968814,721.9245653054917
1088.478298220672,721.9978770582463
1085.292312765147,722.109636660948
1082.065286236492,722.2544211399874
1078.884892541799,722.4105288026906
1075.6854524478636,722.5611819584677
1072.4894094525519,722.6891050710965
1069.3321234762282,722.7817922019854
1066.1152024793382,722.8348697993351
1062.9139556741593,722.8418152143759
1059.7128119213053,722.8021211907832
1056.5168585259457,722.7186127159737
1053.3160774900648,722.5943360550664
1050.101558489958,722.4329748943856
1046.9487817745335,722.2106956710812
1043.7830669897005,721.85958031081
1040.650972925478,721.3002105101962
1037.6207187633263,720.4709769802547
1034.7269601436656,719.3672710857153
1031.9862000195667,718.0286345980113
1029.4069504019935,716.4919542758516
1026.9920238651086,714.788463187764
1024.6832317674791,712.9941959109622
1022.3096142776297,711.2478675712707
1019.7237885465006,709.7187464492679
1016.9100081204429,708.4893376520705
1013.9271075332674,707.5547616521446
1010.8357667324452,706.9133780809575
1007.6587847317975,706.558441274968
1004.462945280198,706.4439484390858
1001.2687375792236,706.4943435795797
998.1046582620745,706.6341482244097
994.69478211843,706.8066820341152
991.6878690092694,706.971556255082
988.4926770609966,707.2221159198658
985.3496132364236,707.6093491381783
982.2316721658631,708.210032669791
979.1910222001308,709.0131070012325
976.203646065895,709.9153705365663
973.1872389704268,710.820092492595
970.1564496439346,711.6304970067712
967.0738355795811,712.3686266158138
964.0088008183974,713.0788193715018
960.9490520909901,713.823409373861
957.9091574551352,714.6373143217335
954.8870380984341,715.508870423499
951.8947452181382,716.4159661727801
948.9111422222704,717.3450510579063
945.9010998236994,718.2862102518851
942.9181312937162,719.2047488832167
939.9278170498633,720.1008148948241
936.9197656904327,720.972545005815
933.8927914090962,721.8169577075658
930.8534035636524,722.6312396137637
927.769845226907,723.4379007754978
924.7970104325298,724.2278300044014
921.7261773543125,725.1009387740689
918.7693349141605,726.0272874935777
915.7695806180161,726.9242122984347
912.6314060171645,727.4288593698008
909.4353573782612,727.3185852734706
906.3364798188945,726.7203966390773
903.3671716619783,725.7432843966458
900.5693580849087,724.4974735080448
